ID,Score,"Emails Sent","Open Rate","Unsubscription Rate","Bounce Rate","Complaint Rate"
919344,82.36,236,39.91,0,1.27,0
11554,46.28,236,16.36,0,6.78,0
1465070,55.62,236,20.18,0,7.63,0
533974,69.5,236,34.75,0,0,0
879426,101.4,236,46.46,0,4.24,0
592772,80.84,236,40,0,0.42,0
777252,66.2,236,30.13,0,2.97,0
650426,38.28,236,18.72,0,0.42,0
1370398,86.28,236,40.17,0,2.97,0
736099,72.2,236,31.86,0,4.24,0
985474,78.7,236,35.96,0,3.39,0
475057,75.16,236,31.22,0,6.36,0
1491190,66.2,236,28.44,0,4.66,0
1305983,94.91,236,44.92,1.69,0,0
1215595,122.22,236,60.26,0,0.85,0
179915,50.84,236,25.42,0,0,0
613719,150,236,75,0,0,0
954771,55.76,236,26.61,0,1.27,0
429603,130.68,235,63.64,0,1.7,0
84298,42.66,235,18.78,0,2.55,0
1001469,156.96,235,74.22,0,4.26,0
609521,41.88,235,20.51,0,0.43,0
669263,46.8,235,23.4,0,0,0
615961,12.9,235,5.17,0,1.28,0
371270,97.84,235,48.07,0,0.85,0
850247,94.8,235,46.12,0,1.28,0
203152,84.26,235,42.13,0,0,0
1415626,78.18,235,36.96,0,2.13,0
1260736,69.2,235,32.9,0,1.7,0
1456125,56.34,235,24.34,0,3.83,0
1175486,87.74,235,41.74,0,2.13,0
1208452,69.8,235,33.62,0,1.28,0
168755,68.28,235,29.46,0,4.68,0
1030822,46.52,235,21.98,0,1.28,0
1042318,79.28,235,38.36,0,1.28,0
514831,25.04,235,10.82,0,1.7,0
732805,114.54,235,56.84,0,0.43,0
597340,91.46,235,45.3,0,0.43,0
1447626,39.72,235,15.18,0,4.68,0
227130,49.26,235,20.8,0,3.83,0
265375,62.12,235,31.06,0,0,0
465274,51.02,235,23.81,0,1.7,0
1122767,97.44,235,48.29,0,0.43,0
1171947,76.7,235,37.07,0,1.28,0
1212683,84.62,235,41.88,0,0.43,0
1077437,20.66,235,9.05,0,1.28,0
476230,123.58,235,60.94,0,0.85,0
435710,62.98,235,31.49,0,0,0
545699,103.42,235,51.28,0,0.43,0
657428,135.9,235,61.99,0,5.96,0
151265,18.8,235,8.97,0,0.43,0
667310,36.18,235,16.81,0,1.28,0
1292307,147.24,235,73.62,0,0,0
1123336,71.22,235,34.76,0,0.85,0
593968,103.42,234,46.15,0,5.56,0
430123,68.08,234,33.19,0,0.85,0
841445,85.94,234,37.84,0,5.13,0
1403073,78.82,234,35.56,0,3.85,0
1118379,52.98,234,24.78,0,1.71,0
869413,69.94,234,29.41,0,5.56,0
939484,20.74,234,9.09,0,1.28,0
1431075,118.8,234,59.4,0,0,0
1187686,40.5,234,19.4,0,0.85,0
345238,59.94,234,26.55,0,3.42,0
1443104,39.9,234,15.25,0,4.7,0
821389,48.84,234,21.4,0,2.14,0.44
389174,83.76,234,41.88,0,0,0
761450,105.42,234,45.87,0,6.84,0
1115834,84.46,234,40.52,0,0.85,0.43
543645,64.1,234,32.05,0,0,0
410098,64.38,234,31.76,0,0.43,0
1518442,35.2,234,17.17,0,0.43,0
539991,52.86,234,23.01,0,3.42,0
1208869,91.36,234,44.83,0,0.85,0
479321,82.56,234,39.57,0,1.71,0
1112113,41.88,234,20.94,0,0,0
238358,27.46,234,13.3,0,0.43,0
630832,69.8,234,31.88,0,2.14,0.44
431174,96.86,234,46.29,0,2.14,0
1110593,25.3,234,10.09,0,2.56,0
1188802,70.66,234,34.48,0,0.85,0
1357798,66.1,234,32.62,0,0.43,0
333838,89.34,234,42.11,0,2.56,0
48201,85.84,234,42.49,0,0.43,0
54668,52.22,234,19.27,0,6.84,0
507148,77.34,234,35.68,0,2.99,0
773273,109.4,234,54.7,0,0,0
641124,67.9,234,30.53,0,3.42,0
572381,63.44,233,30.43,0,1.29,0
626895,63.52,233,31.76,0,0,0
383423,42.74,233,19.65,0,1.72,0
413782,32.98,233,10.91,0,5.58,0
1131055,81.04,233,40.09,0,0.43,0
1435609,28.44,233,13.79,0,0.43,0
828169,72.57,233,34.35,0.43,1.29,0
948385,34.9,233,11.01,0,6.44,0
956724,18.1,233,8.62,0,0.43,0
1366588,78.56,233,36.28,0,3,0
1236461,66.96,233,33.48,0,0,0
1163993,83.02,233,17.05,0,24.46,0
1023097,51.66,233,23.68,0,2.15,0
656405,92.52,233,44.54,0,1.72,0
517569,81.72,233,39.57,0,1.29,0
1468592,101.66,233,48.68,0,2.15,0
1306867,109.02,233,54.51,0,0,0
637123,119.6,233,58.08,0,1.72,0
277653,111.58,233,55.79,0,0,0
1160579,65.18,233,26.15,0,6.44,0
194129,81.54,233,40.77,0,0,0
644876,63.98,233,28.13,0,3.86,0
241064,96.1,233,47.19,0,0.86,0
36807,113.98,233,53.13,0,3.86,0
84247,44.66,233,20.18,0,2.15,0
237320,86.56,233,42.42,0,0.86,0
715222,63.18,233,29.87,0,0.86,0.43
1272447,66.92,233,32.17,0,1.29,0
921362,61.04,233,18.93,0,11.59,0
673999,44.66,233,20.18,0,2.15,0
1222175,48.44,233,18.64,0,5.58,0
848596,84.48,233,41.81,0,0.43,0
1342620,46.24,233,21.4,0,1.72,0
265263,66.06,233,31.74,0,1.29,0
208149,65.98,233,28.7,0,4.29,0
1355114,67.46,233,31.58,0,2.15,0
1545534,18.88,233,9.44,0,0,0
706134,108.54,233,49.55,0,4.72,0
1440753,113.02,232,55.65,0,0.86,0
1146950,85.02,232,40.79,0,1.72,0
139548,121.56,232,60.78,0,0,0
321087,96.08,232,30.37,0,17.67,0
578352,55.2,232,25.88,0,1.72,0
1510873,81.9,232,40.95,0,0,0
808458,34.48,232,17.24,0,0,0
1438844,75.54,232,29.58,0,8.19,0
542782,114.28,232,56.71,0,0.43,0
987253,39.66,232,19.83,0,0,0
142834,124.86,232,61.14,0,1.29,0
589958,51.48,232,24.45,0,1.29,0
224101,70.5,232,21.89,0,13.36,0
614880,176.7,232,83.18,0,5.17,0
634443,42.2,232,18.94,0,2.16,0
333571,77.3,232,35.4,0.44,2.59,0
688918,126.78,232,61.23,0,2.16,0
1123264,49.64,232,12.75,0,12.07,0
1198246,57.6,232,27.51,0,1.29,0
694268,41,232,19.21,0,1.29,0
608895,90.62,232,28.5,0,16.81,0
1262940,109.54,232,53.91,0,0.86,0
95949,24.14,232,12.07,0,0,0
1339181,42.04,232,19.3,0,1.72,0
467779,71.71,232,34.35,0.43,0.86,0
789654,80.18,232,40.09,0,0,0
1532214,33.14,232,15.28,0,1.29,0
900472,58.16,232,24.77,0,4.31,0
495519,100.76,232,47.79,0,2.59,0
1292518,45.1,232,15.6,0,6.03,0.46
1213107,118.24,232,58.26,0,0.86,0
152713,103.44,232,50,0,1.72,0
91702,56.9,232,25,0,3.45,0
262950,93.9,232,46.09,0,0.86,0
137888,79.32,232,39.66,0,0,0
1299217,73.32,232,34.07,0,2.59,0
385588,101.24,232,48.46,0,2.16,0
841298,75.7,231,36.12,0,1.73,0
885308,53.48,231,25.44,0,1.3,0
508022,48.22,231,22.81,0,1.3,0
126162,115.28,231,56.77,0,0.87,0
1069351,30.6,231,8.37,0,6.93,0
1412350,123.8,231,61.9,0,0,0
538705,72,231,31.67,0,4.33,0
353204,24.44,231,11.35,0,0.87,0
406086,88.04,231,42.29,0,1.73,0
1090521,77.16,231,37.28,0,1.3,0
811170,120.52,231,59.39,0,0.87,0
1370386,82.08,231,40.17,0,0.87,0
723052,54.08,231,24.44,0,2.6,0
150647,43.26,231,16.44,0,5.19,0
370738,58.74,231,28.07,0,1.3,0
1175377,58.88,231,29.44,0,0,0
641283,107.42,231,51.98,0,1.73,0
182112,44.54,231,21.4,0,0.87,0
455190,68,231,26.64,0,7.36,0
267769,92.96,231,45.18,0,1.3,0
370786,77.78,231,35.43,0,3.46,0
14757,55.64,231,27.39,0,0.43,0
1434423,98.8,231,45.5,0,3.9,0
1008268,41,231,17.04,0,3.46,0
730317,64,231,30.7,0,1.3,0
1280342,116.78,231,55.36,0,3.03,0
889714,50.64,231,24.45,0,0.87,0
1294168,73.94,231,35.24,0,1.73,0
868473,101.98,231,47.53,0,3.46,0
81747,53.5,230,25.88,0,0.87,0
756015,45.6,230,21.93,0,0.87,0
126095,38.36,230,16.14,0,3.04,0
56172,72.72,230,32.88,0,3.48,0
1200408,57.46,230,26.99,0,1.74,0
560335,28.64,230,10.41,0,3.91,0
524267,31.34,230,11.76,0,3.91,0
838662,48.42,230,22.91,0,1.3,0
247394,75.16,230,35.84,0,1.74,0
1308941,104.58,230,45.33,0,6.96,0
1467886,42.24,230,19.82,0,1.3,0
1156685,74.33,230,36.52,0.43,0,0
1370876,40.01,230,18.7,0.87,0,0
1242652,104.34,230,52.17,0,0,0
163399,89.56,230,44.78,0,0,0
93005,112.8,230,52.49,0,3.91,0
234175,122.42,230,59.91,0,1.3,0
64452,35.96,230,17.11,0,0.87,0
1399421,95.4,230,45.09,0,2.61,0
1522304,83.8,230,39.29,0,2.61,0
408713,23.84,230,10.18,0,1.74,0
439434,70.02,230,31.53,0,3.48,0
1105494,75.72,230,36.56,0,1.3,0
974185,40.4,230,16.29,0,3.91,0
658682,98.26,230,49.13,0,0,0
383123,77.4,230,38.7,0,0,0
122701,26.92,230,8.68,0,4.78,0
626636,81.74,230,40.87,0,0,0
1283645,77.22,230,36.44,0,2.17,0
1143518,113.24,229,55.31,0,1.31,0
1419543,93.86,229,46.49,0,0.44,0
1397687,84.72,229,42.36,0,0,0
169352,57.24,229,27.75,0,0.87,0
451447,69.82,229,32.29,0,2.62,0
294230,72.5,229,33.63,0,2.62,0
162851,79.82,229,39.47,0,0.44,0
664030,33.4,229,12.33,0,4.37,0
1474175,137.72,229,67.11,0,1.75,0
1499216,104.72,229,48.87,0,3.49,0
833543,48.56,229,6.38,0,17.9,0
191804,50.98,229,21.97,0,2.62,0.45
98592,46.18,229,18.72,0,4.37,0
124294,65.58,229,29.73,0,3.06,0
1087413,132.42,229,20.8,0,45.41,0
421683,75.74,229,37,0,0.87,0
1127723,67.22,229,32.3,0,1.31,0
246207,40.5,229,19.38,0,0.87,0
1087465,89.14,229,38.89,0,5.68,0
898117,78.08,229,38.6,0,0.44,0
1362387,91.12,229,44.25,0,1.31,0
743853,116.94,229,55.41,0,3.06,0
414486,84.92,229,41.15,0,1.31,0
1100098,89.18,229,29.74,0,14.85,0
128959,96.94,229,48.47,0,0,0
1501721,118.78,229,59.39,0,0,0
758698,111.8,229,55.9,0,0,0
8986,57.72,229,27.11,0,1.75,0
956984,68.52,229,30.77,0,3.49,0
1108804,117.3,228,57.33,0,1.32,0
398541,102.2,228,50.66,0,0.44,0
498337,100.34,228,47.98,0,2.19,0
1412178,82.1,228,35.35,0,5.7,0
726263,50.54,228,4.89,0,19.3,0.54
348925,113.76,228,55.56,0,1.32,0
410609,51.24,228,8.95,0,16.67,0
923452,39.46,228,13.15,0,6.58,0
1226227,39.64,228,19.38,0,0.44,0
1205304,117.46,228,55.66,0,3.07,0
964117,107.96,228,53.1,0,0.88,0
178158,65.9,228,23.3,0,9.65,0
728935,113.16,228,56.58,0,0,0
618246,116.48,228,56.05,0,2.19,0
489285,92.28,228,43.95,0,2.19,0
327395,134.22,228,67.11,0,0,0
1263543,84.58,228,41.85,0,0.44,0
1339883,37.3,228,17.33,0,1.32,0
1471176,115.78,228,57.89,0,0,0
1428024,67.84,228,33.48,0,0.44,0
110382,64.92,228,32.46,0,0,0
1220684,61.54,228,29.02,0,1.75,0
425620,72.8,228,36.4,0,0,0
1529115,50.12,228,22.87,0,2.19,0
987299,86.74,228,37.67,0,5.7,0
657778,78.5,228,37.5,0,1.75,0
1058217,89.76,228,43.56,0,1.32,0
1233275,54.38,228,27.19,0,0,0
322575,84,228,37.61,0,4.39,0
49447,43.84,228,19.73,0,2.19,0
167014,70.48,228,34.8,0,0.44,0
1112610,36.12,228,17.62,0,0.44,0
24395,50.44,228,24.34,0,0.88,0
902272,127.18,227,51.26,0,12.33,0
75947,97.34,227,48.23,0,0.44,0
1411889,57.76,227,26.24,0,2.64,0
675655,123.34,227,61.67,0,0,0
363232,32.1,227,14.73,0,1.32,0
200267,108.84,227,53.98,0,0.44,0
853981,124.06,227,60.71,0,1.32,0
964650,112.78,227,56.39,0,0,0
1000600,72.24,227,36.12,0,0,0
358256,68.72,227,34.36,0,0,0
443719,108.42,227,53.33,0,0.88,0
862890,38.1,227,15.53,0,3.52,0
245169,95.94,227,40.48,0,7.49,0
69125,80.28,227,21.2,0,18.94,0
1202154,129.52,227,64.76,0,0,0
773727,82.22,227,30.54,0,10.57,0
692394,60.68,227,29.02,0,1.32,0
275705,93.66,227,37.5,0,8.37,0.48
384864,117.5,227,56.11,0,2.64,0
711957,37.28,227,14.68,0,3.96,0
714053,119.72,227,57.66,0,2.2,0
1399929,95.16,227,47.58,0,0,0
237118,36.3,227,3.61,0,14.54,0
651222,87.6,227,43.36,0,0.44,0
839612,69.6,227,34.8,0,0,0
1417922,69.26,227,27.14,0,7.49,0
1164477,55.96,227,25.34,0,2.64,0
47570,67.46,227,31.53,0,2.2,0
1008880,16.8,227,7.96,0,0.44,0
261299,29.08,227,14.54,0,0,0
1141732,38.36,227,17.86,0,1.32,0
1229032,105.68,227,49.32,0,3.52,0
168225,59.16,226,26.48,0,3.1,0
668467,104.6,226,18.67,0,33.63,0
1512174,113.28,226,56.64,0,0,0
385631,55.34,226,26.79,0,0.88,0
400645,79.26,226,36.53,0,3.1,0
1347828,16,226,7.56,0,0.44,0
1450992,50.2,226,23.77,0,1.33,0
123950,52.2,226,22.12,0,3.98,0
329280,118.72,226,58.48,0,0.88,0
980100,39.3,226,15.67,0,3.98,0
1179561,26.96,226,11.71,0,1.77,0
148240,62.82,226,20.79,0,10.62,0
1137395,84.62,226,40.54,0,1.77,0
1196062,110.22,226,54.67,0,0.44,0
1465763,48.58,226,22.52,0,1.77,0
1308597,61.86,226,29.6,0,1.33,0
1298315,65.56,226,29.68,0,3.1,0
937074,101.96,226,47,0,3.98,0
911159,105.3,226,50,0,2.65,0
1524902,36.28,226,18.14,0,0,0
504359,43.02,226,20.18,0,1.33,0
347233,101.76,226,50.88,0,0,0
1094269,87.32,226,41.89,0,1.77,0
327746,60.06,226,28.7,0,1.33,0
521846,121.56,226,59.01,0,1.77,0
785002,75.54,226,37.33,0,0.44,0
1379047,139.04,226,64.65,0,4.87,0
1388150,79.8,226,38.57,0,1.33,0
947305,90.4,226,42.99,0,2.21,0
1202232,98.19,226,46.88,0.89,0.88,0
630457,73.82,226,35.14,0,1.77,0
1411042,45.14,226,22.57,0,0,0
801273,76.92,226,29.61,0,8.85,0
1475788,38.36,226,18.3,0,0.88,0
835422,29.04,226,11.42,0,3.1,0
324744,76.2,226,36.77,0,1.33,0
645796,105.76,226,52.44,0,0.44,0
273540,42.14,225,20.18,0,0.89,0
643224,45.4,225,17.37,0,5.33,0
93975,108.5,225,53.36,0,0.89,0
1545613,84.38,225,23.08,0,19.11,0
84033,160.74,225,35.48,0,44.89,0
949640,112.1,225,55.16,0,0.89,0
1054541,77.12,225,37.67,0,0.89,0
1438960,56,225,28,0,0,0
13945,94.96,225,45.7,0,1.78,0
1076541,48.88,225,24.44,0,0,0
148476,80.48,225,38.46,0,1.78,0
148993,94.16,225,46.19,0,0.89,0
664564,53.38,225,4.02,0,22.67,0
976047,82.66,225,41.33,0,0,0
1355501,98.2,225,48.66,0,0.44,0
23906,88,225,44,0,0,0
776207,125.22,225,57.28,0,5.33,0
1074609,133.92,225,66.52,0,0.44,0
955726,79.44,225,29.41,0,9.33,0.49
68689,77.89,225,36.94,0.45,1.33,0
1297141,46.1,225,21.27,0,1.78,0
1219380,58.3,225,26.48,0,2.67,0
1304505,123.92,225,60.18,0,1.78,0
442587,68.44,225,34.22,0,0,0
1069767,116.44,225,58.22,0,0,0
726491,16.22,225,6.33,0,1.78,0
612911,42.84,225,20.98,0,0.44,0
1043147,45.82,225,19.35,0,3.56,0
1491033,44.44,225,22.22,0,0,0
1261910,70.48,225,28.57,0,6.67,0
1197900,71.29,225,34.08,0.45,0.89,0
685139,37.16,225,16.36,0,2.22,0
1464412,72.88,225,30.66,0,5.78,0
151142,48.08,225,21.82,0,2.22,0
17438,68.74,225,33.93,0,0.44,0
1459408,23.6,225,9.13,0,2.67,0
408575,73,225,28.5,0,8,0
316947,52.9,225,25.56,0,0.89,0
866619,109.94,224,53.18,0,1.79,0
192677,68.38,224,31.96,0,2.23,0
131031,70.54,224,35.27,0,0,0
1291355,40.98,224,14.69,0,5.8,0
135859,96.7,224,46.12,0,2.23,0
65542,79.34,224,37.44,0,2.23,0
771637,65.48,224,32.29,0,0.45,0
1119910,62.24,224,28.44,0,2.68,0
33646,123.22,224,61.61,0,0,0
845012,121.6,224,59.91,0,0.89,0
350186,75.34,224,37.22,0,0.45,0
212775,154.72,224,76.02,0,1.34,0
947394,99.52,224,48.42,0,1.34,0
899257,55.48,224,23.72,0,4.02,0
1062510,102.68,224,50.45,0,0.89,0
670874,100,224,50,0,0,0
757372,84.26,224,39.45,0,2.68,0
1511569,87.36,224,42.79,0,0.89,0
1446258,63.4,224,31.7,0,0,0
1527339,111.68,224,54.95,0,0.89,0
192799,59.44,224,28.83,0,0.89,0
877831,96.86,224,47.98,0,0.45,0
377912,52.24,224,25.23,0,0.89,0
858091,56.22,224,24.54,0,3.57,0
542931,128.8,224,63.51,0,0.89,0
1187656,34.42,224,6.5,0,10.71,0
1042981,90.6,224,43.95,0,0.45,0.45
273340,89.28,224,44.64,0,0,0
403682,37.98,224,17.65,0,1.34,0
220736,43.4,224,20.36,0,1.34,0
1507631,86.84,224,42.08,0,1.34,0
127003,43.12,224,18.43,0,3.13,0
228487,99.56,224,49.33,0,0.45,0
123952,49.1,224,24.55,0,0,0
1189587,137.8,224,66.67,0,2.23,0
936729,49.76,223,23.98,0,0.9,0
1541035,102.26,223,50.23,0,0.9,0
1437584,42.66,223,17.29,0,4.04,0
161620,107.2,223,50.46,0,3.14,0
181147,90.51,223,39.62,0.47,4.93,0
404957,75.2,223,30.43,0,7.17,0
1092257,65.94,223,30.73,0,2.24,0
1254787,39.8,223,19,0,0.9,0
1449665,93.7,223,46.4,0,0.45,0
5456,28.58,223,10.7,0,3.59,0
479511,54.96,223,27.03,0,0.45,0
587004,82.34,223,40.27,0,0.9,0
755111,78.92,223,39.46,0,0,0
160572,91,223,45.05,0,0.45,0
531278,73.74,223,32.39,0,4.48,0
728631,79.06,223,38.18,0,1.35,0
482164,66.36,223,33.18,0,0,0
976575,125.78,223,61.99,0,0.9,0
1351839,64.76,223,30.59,0,1.79,0
1479218,106.78,223,52.49,0,0.9,0
728233,69.68,223,33.94,0,0.9,0
414628,59.28,223,27.85,0,1.79,0
333887,46.64,223,23.32,0,0,0
1484192,42.84,223,19.63,0,1.79,0
1180182,71.36,223,32.09,0,3.59,0
206402,57.9,223,28.05,0,0.9,0
1352315,40.4,223,17.51,0,2.69,0
1214548,29.38,222,12.44,0,2.25,0
862204,95.86,222,46.58,0,1.35,0
734634,67.86,222,33.48,0,0.45,0
595201,113.12,222,56.11,0,0.45,0
245175,71.12,222,27.45,0,8.11,0
566626,77.48,222,38.74,0,0,0
845091,121.94,222,59.17,0,1.8,0
1322947,60.02,222,27.52,0.46,1.8,0
168729,47.82,222,18.96,0,4.95,0
88860,60.48,222,28.44,0,1.8,0
310632,117.76,222,57.53,0,1.35,0
79776,60.48,222,28.44,0,1.8,0
606331,20.28,222,6.54,0,3.6,0
814504,77.58,222,37.44,0,1.35,0
1501552,94.12,222,46.61,0,0.45,0
1280509,141.44,222,70.72,0,0,0
405036,23.92,222,9.26,0,2.7,0
748591,70.58,222,34.84,0,0.45,0
991499,68.36,222,31.48,0,2.7,0
709812,40.82,222,9.6,0,10.81,0
595600,73.94,222,35.62,0,1.35,0
792557,100,222,50,0,0,0
477644,65.98,222,31.19,0,1.8,0
1181362,61.64,222,28.57,0,2.25,0
361369,100.54,222,42.16,0,8.11,0
549194,62.7,222,30.45,0,0.9,0
714871,31,221,9.62,0,5.88,0
226163,41.98,221,17.37,0,3.62,0
171593,67.86,221,32.57,0,1.36,0
84160,77.26,221,38.18,0,0.45,0
440074,139.36,221,69.68,0,0,0
1413345,18.18,221,8.64,0,0.45,0
366938,64.78,221,19.27,0,13.12,0
1198553,71.46,221,27.59,0,8.14,0
74172,91.8,221,45.45,0,0.45,0
868254,51.3,221,19.32,0,6.33,0
284225,54.5,221,24.07,0,2.26,0.46
1493833,97.74,221,48.87,0,0,0
9945,75.5,221,35.94,0,1.81,0
1249539,126.88,221,53.03,0,10.41,0
906400,86.36,221,42.73,0,0.45,0
1345791,101.74,221,48.61,0,2.26,0
301485,63.9,221,31.05,0,0.9,0
1108625,118.56,221,59.28,0,0,0
1484646,59.6,221,28.44,0,1.36,0
683550,70.3,221,34.25,0,0.9,0
113017,95.44,221,47.27,0,0.45,0
815320,70.3,221,34.25,0,0.9,0
399958,73.36,221,35.32,0,1.36,0
890866,70.86,221,28.64,0,6.79,0
673722,27.38,221,12.79,0,0.9,0
189884,66.96,221,33.48,0,0,0
836375,66.28,221,22.73,0,10.41,0
1432768,67.74,221,31.16,0,2.71,0
1122832,56.16,221,26.27,0,1.81,0
1131305,38.32,221,15.09,0,4.07,0
37833,123.96,221,59.72,0,2.26,0
298521,61.8,221,30.45,0,0.45,0
1049618,66.79,221,32.27,0.45,0.45,0
1211378,82.36,221,41.18,0,0,0
386857,65.38,220,29.95,0.92,1.36,0
384489,24.64,220,11.87,0,0.45,0
1127069,127.5,220,62.84,0,0.91,0
491844,111.52,220,53.49,0,2.27,0
437262,77.96,220,38.07,0,0.91,0
1432640,74.3,220,36.24,0,0.91,0
1451692,34.06,220,15.67,0,1.36,0
133604,90.4,220,44.75,0,0.45,0
74901,94.22,220,34.38,0,12.73,0
1185548,46.36,220,23.18,0,0,0
1536376,45.64,220,20.09,0,2.73,0
436646,60,220,30,0,0,0
680927,59.82,220,28.77,0.46,0.45,0
162648,79.92,220,26.32,0,13.64,0
426840,79.78,220,19.89,0,20,0
1528156,82.72,220,41.36,0,0,0
1227051,68.38,220,29.19,0,5,0
4961,94.88,220,46.08,0,1.36,0
877571,124.54,220,60,0,2.27,0
994651,65.12,220,31.65,0,0.91,0
1156581,81.26,220,40.18,0,0.45,0
335228,111.92,220,55.05,0,0.91,0
259152,79.16,220,34.13,0,5.45,0
876233,57.52,220,28.31,0,0.45,0
1300217,61.82,220,30.91,0,0,0
752874,106.32,220,46.34,0,6.82,0
1319642,116.78,220,49.75,0,8.64,0
1437748,58.7,220,28.44,0,0.91,0
250640,65.46,220,32.73,0,0,0
451805,78.36,220,36.45,0,2.73,0
54803,116.87,220,56.62,0.91,0.45,0
163597,34.54,220,17.27,0,0,0
529160,134.84,220,66.51,0,0.91,0
1270917,50.22,220,24.66,0,0.45,0
1086588,76.14,220,37.16,0,0.91,0
1519756,36.68,220,17.43,0,0.91,0
310134,106.84,220,52.97,0,0.45,0
1454408,108.18,220,54.09,0,0,0
1166579,70.62,220,34.4,0,0.91,0
1369450,52.72,220,24.54,0,1.82,0
1295,81.08,219,39.63,0,0.91,0
8759,22.94,219,11.01,0,0.46,0
1247726,59.24,219,26.42,0,3.2,0
814694,68.5,219,34.25,0,0,0
872412,92.04,219,44.19,0,1.83,0
670577,75.8,219,37.9,0,0,0
390970,62.38,219,30.73,0,0.46,0
61683,119.64,219,59.82,0,0,0
321469,68.18,219,33.18,0,0.91,0
516060,59.36,219,29.68,0,0,0
920166,70.26,219,32.39,0,2.74,0
1260910,65,219,21.54,0,10.96,0
1410317,59.7,219,27.57,0,2.28,0
55116,94.06,219,47.03,0,0,0
849802,98.64,219,49.32,0,0,0
1189861,15.84,219,4.72,0,3.2,0
25468,64.84,219,32.42,0,0,0
478774,77.74,219,37.5,0,1.37,0
1191806,45.14,219,21.66,0,0.91,0
324207,32.6,219,14.02,0,2.28,0
1501027,78.4,219,36.92,0,2.28,0
536252,26.22,219,9.91,0,3.2,0
1038154,63.3,219,31.19,0,0.46,0
796989,104.56,219,50,0,2.28,0
201561,114.4,219,54.46,0,2.74,0
69564,59.64,219,29.36,0,0.46,0
1377173,67.58,219,33.79,0,0,0
735960,86.24,219,42.66,0,0.46,0
862840,47.68,219,18.36,0,5.48,0
1495969,66.48,219,20,0,13.24,0
1460112,103.2,219,50.69,0,0.91,0
743024,83.06,219,39.25,0,2.28,0
1509336,67.34,218,30,0,3.67,0
505129,40.56,218,19.82,0,0.46,0
474233,52.26,218,24.3,0,1.83,0
1220412,76.5,218,37.79,0,0.46,0
65399,53.62,218,24.06,0,2.75,0
1298609,140.1,218,68.22,0,1.83,0
297835,29.94,218,12.68,0,2.29,0
1152929,58.4,218,24.15,0,5.05,0
256514,117.84,218,54.33,0,4.59,0
1345764,100.44,218,48.84,0,1.38,0
869049,111.1,218,54.63,0,0.92,0
896938,77.06,218,38.53,0,0,0
974101,105.98,218,52.53,0,0.46,0
56347,73.14,218,35.65,0,0.92,0
344138,92.16,218,45.62,0,0.46,0
559470,97.42,218,45.5,0,3.21,0
586683,26.32,218,9.95,0,3.21,0
1369846,59.5,218,28.37,0,1.38,0
813065,98.02,218,43.96,0,5.05,0
408281,109.26,218,52.8,0,1.83,0
550764,77.82,218,36.62,0,2.29,0
528567,51.38,218,25.69,0,0,0
988515,106.42,218,53.21,0,0,0
937990,120.48,218,58.41,0,1.83,0
1357169,84.74,218,39.62,0,2.75,0
755861,64.22,218,32.11,0,0,0
167408,64.8,218,25.98,0,6.42,0
53081,70.66,218,33.95,0,1.38,0
1142057,42.58,218,20.37,0,0.92,0
1276383,70.94,218,33.64,0,1.83,0
67453,88.08,218,44.04,0,0,0
880117,64.8,218,31.48,0,0.92,0
335045,63.6,217,28.57,0,3.23,0
1492525,79.62,217,39.35,0,0.46,0
153652,68.46,217,32.39,0,1.84,0
1507128,40.78,217,10.71,0,9.68,0
55754,81.26,217,39.25,0,1.38,0
1240460,62.3,217,30.23,0,0.92,0
151652,43.32,217,21.66,0,0,0
1104523,96.46,217,35.79,0,12.44,0
605426,53.42,217,19.8,0,6.91,0
629990,73.46,217,34.43,0,2.3,0
272921,100.36,217,13.77,0,36.41,0
64962,94.94,217,47.47,0,0,0
333827,40.74,217,19.91,0,0.46,0
1490308,59.54,217,27.01,0,2.76,0
920671,115.84,217,56.54,0,1.38,0
470296,67.2,217,28.99,0,4.61,0
866198,57.78,217,20.6,0,8.29,0
1356416,62.88,217,27.75,0,3.69,0
44169,108.32,217,53.7,0,0.46,0
924968,63.1,217,29.25,0,2.3,0
1387962,63.6,217,31.8,0,0,0
814180,129.96,217,64.98,0,0,0
455476,99.06,217,49.07,0,0.46,0
1055681,83.14,217,40.19,0,1.38,0
962076,40.44,217,17.92,0,2.3,0
1205786,69.2,217,25.38,0,9.22,0
1250210,9.3,217,3.27,0,1.38,0
1460175,64.16,217,31.16,0,0.92,0
498165,102.28,217,49.3,0,1.84,0
109637,101.38,217,49.77,0,0.92,0
1364700,53.56,216,20.3,0,6.48,0
16138,58.34,216,29.17,0,0,0
1084323,101.86,216,50.93,0,0,0
1437343,68.82,216,33.95,0,0.46,0
1029546,59.37,216,25,1.89,1.85,0
1032964,52.02,216,23.7,0,2.31,0
604175,147.48,216,69.57,0,4.17,0
1444757,35.48,216,13.11,0,4.63,0
119599,33.64,216,15.89,0,0.93,0
801476,28.22,216,12.26,0,1.85,0
658180,79.62,216,39.81,0,0,0
320348,103.21,216,47.87,0.95,2.31,0
126077,61.89,216,22.93,1.95,5.09,0
1000332,100,216,49.07,0,0.93,0
1210329,73.48,216,36.28,0,0.46,0
360322,59.54,216,25.6,0,4.17,0
735286,57.4,216,28.7,0,0,0
1306037,28.42,216,11.43,0,2.78,0
